T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x,err_tuniv
45,26,0.022222222222222223,0.0384615384615,23.4911994756,0.827501773295,690.8699793606711,0.575339921102,0.199988266460976,1.81094765326e-12,1.97273145104e-13,8.07290345683e-12
45,25,0.022222222222222223,0.04,23.3389751204,0.822669790158,691.737594271697,0.563271614869,0.178753913657218,-2.15822839225e-07,-4.37110132174e-07,-9.08937855537e-11
45,24,0.022222222222222223,0.0416666666667,23.1358792333,0.817559365553,691.6004296543956,0.562238463035,0.158576499159120,-2.56335883585e-13,-4.40926091069e-14,-3.96306598649e-12
45,23,0.022222222222222223,0.0434782608696,22.9509047521,0.812109711163,692.0824579364005,0.554180583793,0.139651755212199,-2.10981693361e-07,-9.11656373053e-08,9.64783808399e-14
45,22,0.022222222222222223,0.0454545454545,22.7468983258,0.806321733333,692.3736355293054,0.548076507506,0.121953093727164,-1.0332958642e-12,-1.12462817731e-13,-5.62336288645e-12
45,21,0.022222222222222223,0.047619047619,22.5374501337,0.800134049884,692.7785215942798,0.540542936165,0.105512345810713,2.46951649397e-13,9.87143994232e-13,-1.10475656401e-11
45,20,0.022222222222222223,0.05,22.3169116718,0.793510760654,693.1967007677513,0.532674875569,0.0903485782773545,3.01046849531e-13,3.43447268452e-14,4.38372116385e-11
45,19,0.022222222222222223,0.0526315789474,22.0927114352,0.786392916529,693.8202095238455,0.522266506356,0.0764797403704266,-4.71386005202e-08,-1.98267677397e-07,-8.51532733215e-12
45,18,0.022222222222222223,0.0555555555556,21.8638101986,0.778732433699,694.7163872384309,0.508360933786,0.0639401863219389,-1.4534056097e-07,-6.99043501171e-07,-3.74000830305e-12
45,17,0.022222222222222223,0.0588235294118,21.580649725,0.770465369546,694.5387996169002,0.506764010464,0.0526166630518570,-2.59279710849e-12,-2.15551473845e-13,-1.15672030548e-10
45,16,0.022222222222222223,0.0625,21.315512047,0.761494821165,695.3302728339354,0.493646939569,0.0426203163434573,-5.35416840551e-08,-3.59449623914e-07,1.27964305818e-12
45,15,0.022222222222222223,0.0666666666667,21.0201712056,0.751733107663,695.792212024865,0.48403909867,0.0338688854706686,-8.45901911128e-09,-3.25219174097e-07,-2.04447569985e-13
45,14,0.022222222222222223,0.0714285714286,20.6969866027,0.741062733577,696.0487121343701,0.476486600197,0.0263318901979451,1.4578734609e-12,1.70610141281e-13,3.74308826122e-11
45,13,0.022222222222222223,0.0769230769231,20.3604062727,0.729329387076,696.5987143567368,0.465155651401,0.0199638490465859,-1.87035727787e-07,2.71873753267e-10,1.26057220218e-11
45,12,0.022222222222222223,0.0833333333333,20.0005574964,0.716350792524,697.1888110610893,0.452938721369,0.0146946365781294,-8.0558279669e-08,-1.65160492696e-08,-4.48006909348e-12
45,11,0.022222222222222223,0.0909090909091,19.6091874934,0.701919500043,697.7820813676921,0.440174922794,0.0104440919994457,-7.47027826455e-08,5.83502733216e-09,-2.74171380044e-11
45,10,0.022222222222222223,0.1,19.1844625761,0.685742403381,698.4322305840456,0.426179996576,0.00711818185950595,1.50374141053e-12,-9.42810667691e-13,1.38777878078e-16
45,9,0.022222222222222223,0.111111111111,18.7352132912,0.667434752037,699.6839193964137,0.40452543989,0.00461404511479891,-1.91997374436e-07,-9.23377837323e-07,-7.65203178599e-12
45,8,0.022222222222222223,0.125,18.2086910694,0.646523872631,699.859828831056,0.39453393285,0.00280345305426841,-2.43529896498e-12,-2.90237805223e-13,-4.78811434945e-12
45,7,0.022222222222222223,0.142857142857,17.6410165561,0.622299000078,700.6576497595383,0.376306752232,0.00157416249100251,3.00208663208e-13,4.23345978697e-14,9.29811783124e-16
45,6,0.022222222222222223,0.166666666667,17.0054844618,0.593771661075,701.534013667621,0.355887193227,0.000797057837616940,-5.09004976336e-07,-1.18703303107e-08,8.15461587145e-12
45,5,0.022222222222222223,0.2,16.2815904322,0.559545023379,702.4880473887189,0.332838049279,0.000351234973721223,-3.63857273397e-09,-9.63543611279e-10,-8.83315642852e-12
45,4,0.022222222222222223,0.25,15.4535453313,0.517249447324,703.8956858362325,0.302704696408,0.000127342606238929,-1.37950125299e-07,-7.54379639514e-07,-1.45629203141e-11
45,3,0.022222222222222223,0.333333333333,14.4722460115,0.462879626817,704.7789616476334,0.273765336464,3.43688090301309e-5,2.32614008249e-11,1.95737173296e-11,3.0374314175e-13
45,2,0.022222222222222223,0.5,13.3390336206,0.388304438212,706.1435003504719,0.232883407041,5.66389023725665e-6,-2.16338089926e-07,3.53892879992e-08,1.59793012156e-12
45,1,0.022222222222222223,1.0,12.5436161849,0.272090312631,707.2033724204999,0.174181549093,3.35526757640397e-7,2.23042173331e-10,4.71553385039e-11,2.50486263675e-12
60,240,0.016666666666666666,0.00416666666667,35.0341902146,0.969960960607,657.6801749987269,0.863856827806,4.40563445429253,-2.59818687656e-08,-6.98747240149e-08,2.67617178418e-12
60,239,0.016666666666666666,0.00418410041841,34.9834914341,0.969843311183,657.259506416915,0.865491926742,4.39417402213918,-2.49160909719e-08,-8.52653871127e-09,2.47833004119e-12
60,238,0.016666666666666666,0.00420168067227,34.9579802846,0.969724608304,657.1271226561698,0.865901202044,4.38279147194578,-3.22731391442e-08,1.64859802617e-08,-1.27187704813e-11
60,237,0.016666666666666666,0.0042194092827,35.0244624773,0.969605282509,658.0631362706044,0.861792665022,4.37156610390349,-2.56469482793e-08,-9.26648062126e-08,1.21857385293e-11
60,236,0.016666666666666666,0.00423728813559,34.9588677285,0.969484822485,657.4742213266086,0.864160770278,4.35982464837317,-2.30816574952e-08,-8.94920385061e-09,3.47680217949e-13
60,235,0.016666666666666666,0.00425531914894,35.9577285902,0.969363416147,647.8877499501815,0.893676657905,4.37688608938298,4.39313364161e-07,8.58732621602e-07,9.98832960786e-12
60,234,0.016666666666666666,0.0042735042735,34.9331771909,0.969240997309,657.5150715333771,0.863704586973,4.33661134086421,-2.42999761772e-08,4.02348193833e-09,2.5298922679e-11
60,233,0.016666666666666666,0.00429184549356,34.9762090066,0.969117627328,658.187660335083,0.860681144171,4.32505107032061,-2.59861970519e-08,-7.2788575256e-08,2.9202959495e-12
60,232,0.016666666666666666,0.00431034482759,34.9317513114,0.968993285687,657.8439321710453,0.862012810778,4.31315601102432,-2.29357638855e-08,-1.94138585008e-08,1.72874908833e-12
60,231,0.016666666666666666,0.004329004329,35.0220756381,0.968867888998,659.0310956755716,0.85661245242,4.30203560330582,-3.33159889861e-08,-1.68387241547e-07,-7.98730526164e-12
60,230,0.016666666666666666,0.00434782608696,35.1713173159,0.968741629731,660.6925493294584,0.848408013538,4.29331393294354,-7.15571373976e-08,-4.07735509989e-07,2.18713935851e-14
60,229,0.016666666666666666,0.00436681222707,34.8976661553,0.968614086119,657.9694527830603,0.861026816709,4.27746561815548,-2.25813280225e-08,-7.66557736599e-09,-6.0944305158e-13
60,228,0.016666666666666666,0.00438596491228,34.9586507258,0.968485597097,658.848714999484,0.857022124096,4.26576997552574,-2.74947488899e-08,-1.14232553362e-07,1.23982560329e-11
60,227,0.016666666666666666,0.00440528634361,35.7649720005,0.968356114566,648.7924228328901,0.889981740421,4.28072240424693,4.23977296562e-07,8.6521292128e-07,-9.25143295305e-12
60,226,0.016666666666666666,0.00442477876106,34.8899046316,0.968225471613,658.4156227705014,0.858641593017,4.24122504166297,-2.26805045729e-08,-3.70290094509e-08,2.68811362059e-12
60,225,0.016666666666666666,0.00444444444444,34.8543878753,0.968093757844,658.1764924519855,0.859521568209,4.22896456866882,-2.33048500622e-08,3.70990967951e-09,1.38582895159e-12
60,224,0.016666666666666666,0.00446428571429,34.9903459919,0.967961018598,659.8795144374078,0.85163016979,4.21784505573700,-3.62476809488e-08,-2.21760503457e-07,-5.60107515923e-13
60,223,0.016666666666666666,0.00448430493274,34.8603288667,0.9678270718,658.6145658974525,0.857303037949,4.20433883406179,-2.29639245701e-08,-3.41436304282e-08,-4.06443281808e-12
60,222,0.016666666666666666,0.0045045045045,34.8390687386,0.967692015296,658.5482204407426,0.85743523017,4.19188493260079,-2.38925561529e-08,-1.55077366169e-08,1.52831566846e-12
60,221,0.016666666666666666,0.00452488687783,34.8348264956,0.967555880237,658.6841349593006,0.856679174795,4.17939289434804,-2.18545870289e-08,-2.35852353696e-08,-5.11452685759e-12
60,220,0.016666666666666666,0.00454545454545,34.9848052656,0.967418583015,656.4670460681197,0.865617516186,4.16861981594312,1.43426186527e-08,2.5795605234e-07,-8.47362111034e-13
60,219,0.016666666666666666,0.00456621004566,34.7998616,0.967280047378,658.6443185907817,0.856529638962,4.15416893887455,-2.16386509425e-08,1.77424782001e-09,2.48098763755e-12
60,218,0.016666666666666666,0.0045871559633,34.8474792058,0.967140366708,659.3918206317026,0.853020815196,4.14165050857897,-2.37402349697e-08,-8.97290780294e-08,4.20855711392e-12
60,217,0.016666666666666666,0.00460829493088,34.8204167762,0.966999488923,659.2686918298346,0.853424333972,4.12876781711133,-2.17820862669e-08,-6.2130265713e-08,-7.82181264203e-12
60,216,0.016666666666666666,0.00462962962963,34.7722180326,0.966857366052,658.8897675044217,0.854952896435,4.11582019029546,-2.14368721228e-08,-2.36968716651e-10,1.21505236428e-12
60,215,0.016666666666666666,0.0046511627907,34.7679771729,0.966714041293,659.0337851553178,0.85414628005,4.10289492962268,-2.06603686006e-08,-9.23674473555e-09,4.30804697471e-13
60,214,0.016666666666666666,0.00467289719626,34.9013972179,0.966569497424,660.7191597654853,0.846044969015,4.09120832857715,-3.63419413228e-08,-2.43211605567e-07,-1.65682745301e-12
60,213,0.016666666666666666,0.00469483568075,34.7428904964,0.96642359336,659.126031680535,0.85339576274,4.07681817204187,-2.08841760531e-08,-6.76980826053e-10,-1.55044727057e-12
60,212,0.016666666666666666,0.00471698113208,34.7886177969,0.966276437419,659.861186740801,0.849872618136,4.06386698901047,-2.45176373163e-08,-9.26615170116e-08,-4.32849589505e-12
60,211,0.016666666666666666,0.00473933649289,34.7476944648,0.966128052365,659.5812700699295,0.850998799299,4.05048750054778,-1.97246849502e-08,-4.19934738561e-08,-4.09461353712e-12
60,210,0.016666666666666666,0.0047619047619,34.8320788567,0.96597833197,660.7268334228736,0.845376600229,4.03802282587914,-2.94456107314e-08,-1.99778418561e-07,3.0253577421e-15
60,209,0.016666666666666666,0.00478468899522,34.7633347574,0.965827228353,660.1600733985722,0.847966327823,4.02401068595321,-2.15256444762e-08,-1.02878743743e-07,4.92128560126e-12
60,208,0.016666666666666666,0.00480769230769,34.6943012893,0.965674779174,659.5490611933859,0.850620981023,4.01032265081371,-1.89111769821e-08,-4.62152855812e-09,2.2676305278e-12
60,207,0.016666666666666666,0.0048309178744,34.7407033683,0.965520991201,660.2984687075792,0.846963227238,3.99701872323170,-2.07480404319e-08,-1.0082985707e-07,1.44718265149e-12
60,206,0.016666666666666666,0.00485436893204,34.6713677336,0.965365786874,659.6852891414646,0.849643488391,3.98318804893034,-1.80407778571e-08,-1.3035506186e-09,6.13231687652e-13
60,205,0.016666666666666666,0.00487804878049,34.7530453075,0.965209207813,660.8366844489335,0.844009341616,3.97004605840363,-2.39508665287e-08,-1.5913253111e-07,1.97342142627e-13
60,204,0.016666666666666666,0.00490196078431,34.6604348526,0.965051169582,659.9723834911679,0.847963627563,3.95574892932241,-1.68622257738e-08,-1.91404872198e-08,-4.20069534712e-12
60,203,0.016666666666666666,0.00492610837438,34.6447709432,0.964891691286,659.9947924653909,0.847676730577,3.94190082050626,-1.66208290632e-08,-1.08132348469e-08,3.63345464827e-12
60,202,0.016666666666666666,0.0049504950495,34.6397199447,0.964730755682,660.1469145773049,0.846787292037,3.92798528584082,-1.60189978022e-08,-2.09877615221e-08,-1.43015321807e-11
60,201,0.016666666666666666,0.00497512437811,34.6184711129,0.964568318132,660.104303021548,0.846798468785,3.91397254120904,-1.59734060842e-08,-3.14513954315e-09,-9.88736870156e-13
60,200,0.016666666666666666,0.005,34.6308539364,0.964404402127,660.4696160895936,0.844903601332,3.89992983986237,-1.50071594603e-08,-4.43214681419e-08,-1.72576397617e-11
60,199,0.016666666666666666,0.00502512562814,34.6000645359,0.964238927404,660.3156245392403,0.845437782568,3.88572339613855,-1.4521163953e-08,-9.89032445664e-09,2.46680453841e-12
60,198,0.016666666666666666,0.00505050505051,34.5921298357,0.964071903122,660.4390612040232,0.84466876167,3.87147764372010,-1.45296747732e-08,-1.58357838747e-08,3.02508018635e-12
60,197,0.016666666666666666,0.00507614213198,34.5750486206,0.963903326595,660.4525271425442,0.844412982562,3.85714083393042,-1.33178831357e-08,-5.66682213983e-09,-4.29484225961e-12
60,196,0.016666666666666666,0.00510204081633,34.5686909933,0.963733132882,660.598400167677,0.843532127119,3.84272886681046,-1.3387794143e-08,-1.4835068876e-08,-6.07400241215e-12
60,195,0.016666666666666666,0.00512820512821,34.5538145039,0.96356134148,660.6418040254302,0.843131406075,3.82822557728980,-1.22612572534e-08,-8.88381075641e-09,-5.74182368318e-12
60,194,0.016666666666666666,0.00515463917526,34.550406064,0.963387895367,660.8266928672715,0.842056574916,3.81365031337639,-1.20174288943e-08,-2.38805664761e-08,6.33545993445e-12
60,193,0.016666666666666666,0.00518134715026,34.5246727109,0.963212782142,660.7405799419466,0.842267058082,3.79896757533119,-1.15825399978e-08,1.52505668262e-09,2.4266422205e-12
60,192,0.016666666666666666,0.00520833333333,34.5154814297,0.96303600155,660.8583059719267,0.841506834671,3.78421040338129,-1.0120839363e-08,-3.32062971513e-09,1.10151054944e-11
60,191,0.016666666666666666,0.00523560209424,34.5037631979,0.962857453935,660.9470031964732,0.840881237291,3.76936614030317,-1.15051555003e-08,-3.79913914111e-09,5.40931188731e-12
60,190,0.016666666666666666,0.00526315789474,34.49181659,0.962677236204,661.0340957986874,0.840260267004,3.75443421001082,-9.17341574917e-09,-3.98803443667e-09,3.47499806708e-14
60,189,0.016666666666666666,0.00529100529101,34.4947621755,0.962495228412,661.304191047505,0.838746085447,3.73943391651452,-8.47180751557e-09,-3.22156836822e-08,2.647798647e-12
60,188,0.016666666666666666,0.00531914893617,34.4747200366,0.96231142374,661.2973532850091,0.838578413723,3.72431068648861,-7.6214424208e-09,-1.77997343186e-08,1.19989573832e-11
60,187,0.016666666666666666,0.00534759358289,34.5202266551,0.962125804383,662.0695542038054,0.834510133019,3.70941034021628,-1.10083506715e-08,-1.27258441588e-07,2.05439831813e-12
60,186,0.016666666666666666,0.00537634408602,34.5001274664,0.961938356783,660.5523858102837,0.841691161899,3.69410476188351,7.9725658512e-10,1.20118248785e-07,1.16065490552e-12
60,185,0.016666666666666666,0.00540540540541,34.4276883244,0.961748983607,661.4422855550368,0.837242202254,3.67843659971177,-5.97005858236e-09,1.66980385996e-10,-8.37024893841e-13
60,184,0.016666666666666666,0.0054347826087,34.4150551322,0.961557725687,661.5314089657012,0.836593187549,3.66296496118653,-5.61900257919e-09,4.56788159406e-11,-8.07377775747e-12
60,183,0.016666666666666666,0.00546448087432,34.4040327219,0.961364525807,661.6423566044245,0.835834023842,3.64740123911246,-5.7894405193e-09,-3.41465169576e-09,9.58652601746e-12
60,182,0.016666666666666666,0.00549450549451,34.3704917296,0.961169345609,661.473497202244,0.836437667285,3.63176943742942,-7.33560524738e-09,3.66546246933e-08,-1.77828585191e-12
60,181,0.016666666666666666,0.00552486187845,34.3755257788,0.960972028974,661.7890899210909,0.834674303285,3.61599355371509,-1.28220171778e-08,1.58712401445e-09,-1.64357416566e-12
60,180,0.016666666666666666,0.00555555555556,34.3648064883,0.960773151891,661.9111278076916,0.83384953914,3.60014875477615,-3.14239845451e-09,-3.47193308464e-09,-4.59188242985e-13
60,179,0.016666666666666666,0.00558659217877,34.349678935,0.960572046034,661.9796129891479,0.833286093229,3.58420850211936,1.30727732005e-14,2.29918559536e-16,-2.11491935076e-12
60,178,0.016666666666666666,0.00561797752809,34.3361605105,0.960368799901,662.0705019328169,0.832608391422,3.56817271197154,-1.18652165611e-14,-7.96185320954e-16,5.89446547128e-12
60,177,0.016666666666666666,0.00564971751412,34.322515939,0.960163438566,662.1618228033669,0.831925068323,3.55204046386886,-6.88729053918e-16,1.83691517566e-16,2.02629579782e-12
60,176,0.016666666666666666,0.00568181818182,34.3087442133,0.959955928267,662.2524747306231,0.8312360541,3.53581090833868,-6.76426387403e-15,-4.46764983899e-16,-1.93037252849e-12
60,175,0.016666666666666666,0.00571428571429,34.2948441001,0.959746234623,662.3445775591948,0.830541277326,3.51948362992023,-2.99028558059e-14,-5.41429381153e-15,3.27968208147e-12
60,174,0.016666666666666666,0.00574712643678,34.2808142003,0.959534322598,662.43712362813,0.829840665592,3.50305777653618,-1.32055382034e-14,-7.19603650908e-16,2.06326622454e-12
60,173,0.016666666666666666,0.00578034682081,34.2666529847,0.959320156462,662.530117112085,0.829134144106,3.48653263637526,7.99754490402e-15,3.41759945463e-16,-8.91620111076e-13
60,172,0.016666666666666666,0.00581395348837,34.2523587891,0.959103699763,662.6235622197503,0.828421637024,3.46990749510909,-7.30633531412e-15,-2.39894494544e-16,1.75420789006e-12
60,171,0.016666666666666666,0.00584795321637,34.2379297915,0.958884915294,662.7174625081424,0.82770307092,3.45318163592542,-6.63886111206e-14,1.26366896344e-13,3.61738416998e-12
60,170,0.016666666666666666,0.00588235294118,34.2233643229,0.958663765073,662.8118247066817,0.826978355179,3.43635433981088,-9.95645746059e-15,-6.95760803364e-16,1.49935619476e-12
60,169,0.016666666666666666,0.00591715976331,34.2086602692,0.958440210297,662.9066510702905,0.826247421119,3.41942488574600,-3.29320353607e-15,-4.53948390745e-16,-8.54205595147e-13
60,168,0.016666666666666666,0.00595238095238,34.1938156873,0.958214211335,663.0019470040509,0.825510182906,3.40239255085260,1.98338990292e-15,2.20790373901e-16,2.91655588569e-12
60,167,0.016666666666666666,0.0059880239521,34.1788285115,0.957985727688,663.0977172557998,0.824766557025,3.38525661041527,-5.39549738302e-15,-4.61608348463e-16,-1.96812011133e-12
60,166,0.016666666666666666,0.00602409638554,34.1636966125,0.957754717972,663.1939666449405,0.824016458508,3.36801633843077,2.41935819709e-13,-8.338550069e-16,-2.06948347348e-12
60,165,0.016666666666666666,0.00606060606061,34.1486058448,0.957521034177,663.2906168138135,0.823260233981,3.35067100780677,-5.88429938693e-14,-2.66684008937e-14,-7.97553689758e-12
60,164,0.016666666666666666,0.00609756097561,34.1333595204,0.957284740814,663.3878205451376,0.82249735387,3.33321989524562,-5.3636900253e-15,3.8063940325e-14,-7.87411802428e-12
60,163,0.016666666666666666,0.00613496932515,34.1179512052,0.957045795961,663.4855262646802,0.821727712238,3.31566226553077,-6.64850192841e-12,1.16524222032e-15,5.2569060216e-13
60,162,0.016666666666666666,0.00617283950617,34.1023793531,0.956804154463,663.583737927358,0.820951223875,3.29799738865559,5.35205327492e-14,3.53186280131e-16,3.35464989121e-12
60,161,0.016666666666666666,0.00621118012422,34.0866421868,0.956559769407,663.6824629422983,0.82016778413,3.28022453441160,-9.01908435411e-13,-3.4971246487e-13,1.68653979671e-12
60,160,0.016666666666666666,0.00625,34.0707374019,0.9563125934,663.7817000444104,0.819377332737,3.26234297255751,2.23823958567e-14,5.42326928158e-14,-3.02519120865e-12
60,159,0.016666666666666666,0.0062893081761,34.0546635236,0.956062577751,663.8814614127062,0.818579737015,3.24435197334251,-8.00307729972e-15,-3.22292499153e-15,2.44266273874e-11
60,158,0.016666666666666666,0.00632911392405,34.0384182955,0.955809672727,663.9817502683696,0.817774910094,3.22625080685429,-1.20619398784e-13,-1.61652541136e-13,1.1963000035e-11
60,157,0.016666666666666666,0.00636942675159,34.0219993542,0.955553827443,664.0816089143759,0.816962763505,3.20803871911568,-5.21296110526e-14,-4.43284924015e-14,-2.38090103188e-12
60,156,0.016666666666666666,0.00641025641026,34.0054045593,0.955294989821,664.1828573698923,0.816143184943,3.18971503995373,-6.59780733093e-14,-1.78287487072e-15,-1.74107950279e-12
60,155,0.016666666666666666,0.00645161290323,33.9886315131,0.955033106572,664.2846485391809,0.815316071589,3.17127901387013,-3.66275338069e-14,-1.51506101102e-15,-3.31293326106e-12
60,154,0.016666666666666666,0.00649350649351,33.9716778576,0.954768123227,664.386989024525,0.814481311903,3.15272991719703,4.31815553155e-12,-2.39705874746e-13,8.66462457338e-12
60,153,0.016666666666666666,0.00653594771242,33.9545406204,0.954499983702,664.4899575679532,0.813638818521,3.13406702981235,-7.34910492989e-14,-3.4671635853e-15,-3.94306809426e-12
60,152,0.016666666666666666,0.00657894736842,33.9372175695,0.954228631059,664.5934908946853,0.81278846024,3.11528963056055,7.59537167014e-14,-1.83496733215e-14,-4.14959733241e-12
60,151,0.016666666666666666,0.00662251655629,33.9197057116,0.953954006644,664.6975909831605,0.811930139698,3.09639700383741,-2.56553040281e-13,2.30143583056e-13,-5.62197510767e-12
60,150,0.016666666666666666,0.00666666666667,33.9020025485,0.953676050491,664.8022678912457,0.811063720275,3.07738843795833,2.04647533923e-14,-2.00749985804e-15,1.49683876405e-11
60,149,0.016666666666666666,0.00671140939597,33.8841048995,0.953394701132,664.9075242939169,0.810189103826,3.05826322482993,9.42385329716e-14,-7.59529049903e-14,-3.02735614355e-12
60,148,0.016666666666666666,0.00675675675676,33.866009853,0.953109895597,665.0133674087006,0.809306165398,3.03902066167174,-2.51308710221e-14,-1.80609484316e-13,-1.38180855647e-11
60,147,0.016666666666666666,0.00680272108844,33.8477142443,0.952821569362,665.1196294242797,0.808414789854,3.01966004584717,1.68629007594e-13,-8.88883495024e-14,-1.270930583e-11
60,146,0.016666666666666666,0.00684931506849,33.8292149094,0.952529656309,665.226385846471,0.807514854073,3.00018069106053,2.35192707603e-12,2.38908340157e-13,4.59191018543e-12
60,145,0.016666666666666666,0.00689655172414,33.8105089189,0.952234088512,665.3337506289254,0.806606204249,2.98058191490439,3.04850672162e-13,-1.11107617805e-13,-5.28302401825e-12
60,144,0.016666666666666666,0.00694444444444,33.7915925527,0.951934796559,665.4417196769747,0.805688742429,2.96086303778523,6.54288924993e-13,-6.82196712441e-14,3.76855491258e-12
60,143,0.016666666666666666,0.00699300699301,33.772798411,0.951631701771,665.5546494415731,0.804737433801,2.94102339661321,-4.01548015499e-10,-8.58013470033e-10,1.03506647697e-11
60,142,0.016666666666666666,0.00704225352113,33.7613071518,0.951324671943,665.7644605519323,0.803220206128,2.92106776077685,-4.53952859593e-09,-2.09846827559e-08,-1.89238902326e-12
60,141,0.016666666666666666,0.00709219858156,33.7340118771,0.951013800315,665.7756303773026,0.802845917357,2.90097915391193,-2.90600930939e-09,-1.24940738753e-09,1.81861470328e-12
60,140,0.016666666666666666,0.00714285714286,33.7133716206,0.950698849197,665.8753886723172,0.801953859624,2.88077324124928,-4.59283266041e-09,9.06190671276e-10,-1.38776490299e-12
60,139,0.016666666666666666,0.00719424460432,33.7002672703,0.950379825095,666.0752244162899,0.800472063513,2.86044746882627,-4.86718456695e-09,-1.71557602323e-08,-9.811734758e-13
60,138,0.016666666666666666,0.00724637681159,33.6734013514,0.950056587241,666.1024416767127,0.799993081213,2.83999069936010,-6.8449159346e-09,7.99330268509e-11,-4.93760587972e-12
60,137,0.016666666666666666,0.00729927007299,33.6578665311,0.949729119088,666.2786257520347,0.798634681114,2.81941480627663,-7.05234562771e-09,-1.30705525878e-08,4.98742713795e-12
60,136,0.016666666666666666,0.00735294117647,33.6053106819,0.949397297564,665.9736356828238,0.800069032868,2.79877030763259,-8.37404571497e-09,7.19656633918e-08,2.07425743248e-12
60,135,0.016666666666666666,0.00740740740741,33.6144460479,0.949061027605,666.4837132571862,0.79676505429,2.77788173548831,-8.41787190279e-09,-8.6776060448e-09,1.18738352484e-12
60,134,0.016666666666666666,0.00746268656716,33.5958425038,0.948720333839,666.6324983183866,0.79554573032,2.75692848410969,-5.90240061248e-09,-1.59748145723e-08,-6.42756681213e-13
60,133,0.016666666666666666,0.00751879699248,33.5684068753,0.948375129742,666.6717528003719,0.794973942633,2.73584354092641,-4.15457883601e-13,3.46237993277e-15,4.52976545162e-12
60,132,0.016666666666666666,0.00757575757576,33.5465261823,0.948025119913,666.7877318115071,0.79393905592,2.71463396274678,-9.53360504756e-15,6.3786125282e-16,-3.44502204541e-13
60,131,0.016666666666666666,0.00763358778626,33.5243584038,0.947670315619,666.904438010046,0.79289332265,2.69329642229381,3.44735855059e-13,-2.72716914217e-14,-4.25465912501e-12
60,130,0.016666666666666666,0.00769230769231,33.5018942372,0.947310619777,667.0218822198277,0.791836558442,2.67183042087997,-4.77570905669e-14,-2.9554061658e-15,2.69682887133e-12
60,129,0.016666666666666666,0.0077519379845,33.4791232281,0.946945933359,667.1398791574518,0.790768567578,2.65023547398812,-1.27596778172e-13,-1.14892731462e-14,-3.19044790587e-12
60,128,0.016666666666666666,0.0078125,33.4560332874,0.946576155518,667.2588539512816,0.789689150133,2.62851113845739,-5.58726173799e-14,-5.08434484931e-15,-1.52659829222e-12
60,127,0.016666666666666666,0.00787401574803,33.433004426,0.946200892993,667.3784292654162,0.788599135983,2.60665697314246,-9.42708521622e-14,-3.41033270778e-13,3.06399350336e-12
60,126,0.016666666666666666,0.00793650793651,33.4098418237,0.945820169421,667.4986967091583,0.787497860842,2.58467256593465,-8.20929553805e-14,-1.99778418402e-14,3.81028542051e-13
60,125,0.016666666666666666,0.008,33.386383201,0.945433984513,667.6197433393227,0.786384675255,2.56255753341122,-4.86858318559e-14,-3.069090558e-13,1.38028477537e-13
60,124,0.016666666666666666,0.00806451612903,33.3626193435,0.945042221601,667.7415759255639,0.785259402078,2.54031151968866,-1.72226951244e-13,-4.61650438926e-14,-1.62377056245e-13
60,123,0.016666666666666666,0.00813008130081,33.3385398886,0.944644761898,667.864210826049,0.784121802122,2.51793419778494,2.81607610257e-14,7.546184097e-15,4.06397138164e-13
60,122,0.016666666666666666,0.00819672131148,33.3152140804,0.944241341207,668.0027987061349,0.782877753906,2.49542537996904,-8.03990696158e-09,-3.42315246548e-09,-1.01373770489e-13
60,121,0.016666666666666666,0.00826446280992,33.2915292105,0.943831951533,668.1422647224474,0.781619797308,2.47278493497349,-1.7879565407e-08,-6.90702164229e-09,6.31522611982e-13
60,120,0.016666666666666666,0.00833333333333,33.2685060698,0.943416561488,668.2961358559947,0.780262968513,2.45001327429673,-2.47683835142e-08,-1.35789509444e-08,-1.26590404825e-12
60,119,0.016666666666666666,0.00840336134454,33.2445141652,0.9429951276,668.4430532175555,0.778940388898,2.42710949405301,-2.51196141936e-08,-1.85446696863e-08,2.77808331894e-12
60,118,0.016666666666666666,0.00847457627119,33.1986198451,0.942567656752,668.3022319329641,0.77941737364,2.40408581137771,-1.42743132853e-08,4.35903839135e-08,2.72948330604e-13
60,117,0.016666666666666666,0.00854700854701,33.1857902024,0.94213407293,668.6180630809168,0.777021752482,2.38089863487662,1.43604803987e-14,1.76507375108e-15,1.30789823416e-12
60,116,0.016666666666666666,0.00862068965517,33.1582207947,0.941693918782,668.7471440629611,0.775788530293,2.35759578442280,-3.96010603324e-15,-4.3709173482e-16,-1.46493928099e-12
60,115,0.016666666666666666,0.00869565217391,33.1310962929,0.941246256019,668.8767327090129,0.774543546541,2.33416034757654,4.97738548782e-14,5.21004951902e-15,-6.13897821466e-13
60,114,0.016666666666666666,0.00877192982456,33.1036029645,0.940791609789,669.0072267366131,0.773284176478,2.31059228514978,1.61572025968e-14,-3.26723152204e-16,2.7207680553e-12
60,113,0.016666666666666666,0.00884955752212,33.0757330588,0.940329814257,669.1386395522068,0.772010159342,2.28689166925677,-6.34960503569e-14,-6.55486866689e-15,-1.27331478694e-12
60,112,0.016666666666666666,0.00892857142857,33.0491553385,0.939859256377,669.2702123174054,0.770726088226,2.26305866464464,-1.47980842911e-13,-3.2593152713e-14,-6.56177889802e-12
