T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
15,36.5,0.06666666666666667,0.027397260274,13.3689814615,0.923600833756,700.0227207432794,0.779084601795,2.83579188957923,-1.19712022291e-08,-2.42071560762e-09,6.68215482946e-14
15,36.25,0.06666666666666667,0.0275862068966,13.3559972379,0.923166748087,700.0674513683723,0.7781815815,2.80655514616966,-1.17030799877e-08,-1.36138063502e-09,-1.15546461288e-13
15,36.0,0.06666666666666667,0.0277777777778,13.342871777,0.92272680644,700.1096435157136,0.777306828715,2.77728174229147,-3.93836442211e-08,1.57488372662e-09,1.52530765796e-13
15,35.75,0.06666666666666667,0.027972027972,13.3295634509,0.922283862014,700.1588417333736,0.776335131963,2.74797300556784,-2.02132761924e-14,-4.46845700146e-14,-1.12410081243e-14
15,35.5,0.06666666666666667,0.0281690140845,13.3161022763,0.921834723845,700.2059668068533,0.775385307864,2.71863050479046,-3.2827535114e-13,-1.16397241932e-13,4.51333415086e-13
15,35.25,0.06666666666666667,0.0283687943262,13.3025118413,0.921380247542,700.2533378533814,0.77442687679,2.68925575833145,-2.79773498106e-13,-5.40247288864e-16,-1.23713539413e-13
15,35.0,0.06666666666666667,0.0285714285714,13.2887928074,0.920920326862,700.3009569331932,0.773459725176,2.65985035226412,-1.61734188308e-14,-3.67042432604e-15,3.31283611654e-13
15,34.75,0.06666666666666667,0.0287769784173,13.2749445473,0.920454856864,700.348826202663,0.772483736842,2.63041591980720,2.53712907362e-14,-3.62066004558e-14,5.1195159223e-14
15,34.5,0.06666666666666667,0.0289855072464,13.2609657479,0.919983732752,700.3969011037674,0.771498784059,2.60095415219850,-2.60890851752e-13,-1.79230939471e-13,1.43446365897e-12
15,34.25,0.06666666666666667,0.029197080292,13.2470882514,0.919506111666,700.4450232509855,0.77050622526,2.57146670438343,3.21349053595e-16,1.37303311314e-15,1.054475951e-12
15,34.0,0.06666666666666667,0.0294117647059,13.2330872515,0.919022571725,700.4935805418073,0.769504523778,2.54195545863031,-1.07027326624e-14,-7.18091720097e-16,1.47308554244e-12
15,33.75,0.06666666666666667,0.0296296296296,13.2189230891,0.918533121063,700.5424293835305,0.768493305879,2.51242221470484,-6.44734797912e-16,5.52702840494e-16,-1.2137235661e-12
15,33.5,0.06666666666666667,0.0298507462687,13.2045970763,0.918037636715,700.5915421185379,0.767472449595,2.48286884743962,5.70820839462e-15,-6.3733398608e-15,1.47298839792e-13
