T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
58,14,0.0172413793103,0.0714285714286,24.2034800011,0.72811873069,690.2219464705532,0.473006166089,0.00419744904329271,-6.80194632765e-08,4.71479686472e-07,8.73996708339e-12
58,16,0.0172413793103,0.0625,24.8583993577,0.749706668954,689.5114146482035,0.489774840136,0.00666475456206081,-5.86507936611e-08,-1.17993503394e-07,-6.45372644215e-13
58,18,0.0172413793103,0.0555555555556,25.4071952832,0.767928108853,688.1300523312889,0.511339231151,0.00983863987766568,-1.77872872575e-07,8.13352005596e-08,-1.87672100083e-12
58,20,0.0172413793103,0.05,25.9170174912,0.783550115507,687.4484392385,0.525425095993,0.0137281836774739,-1.46955750661e-07,-2.81147461726e-07,-4.41534309115e-12
58,22,0.0172413793103,0.0454545454545,26.3433465652,0.797115007777,686.1002291536034,0.544729609397,0.0183156882580852,1.37766222584e-13,3.53086818023e-13,-2.44249065418e-14
58,24,0.0172413793103,0.0416666666667,26.745141453,0.808997781155,685.2255631701498,0.558970198436,0.0235752610752385,-1.51832246225e-07,-6.83934926846e-08,-2.99624214328e-12
58,26,0.0172413793103,0.0384615384615,27.1011819506,0.819524491458,684.2347735340037,0.573578993279,0.0294636412363282,-1.06001107941e-08,-8.923193818e-09,5.48397438571e-12
58,28,0.0172413793103,0.0357142857143,27.4344455803,0.828902796927,683.4709781782989,0.585620681739,0.0359331360227373,-1.87909369099e-07,-7.83413996652e-08,-3.01494940125e-12
58,30,0.0172413793103,0.0333333333333,27.6823114712,0.837330922331,681.5083483972173,0.607168556124,0.0429591900031596,-1.11424931218e-07,6.39492532177e-07,3.64366870009e-12
58,32,0.0172413793103,0.03125,27.9901325967,0.844937054231,681.4077681351648,0.612786026751,0.0504060360168073,-2.39570002062e-07,2.03542986019e-07,-1.10484954519e-11
58,34,0.0172413793103,0.0294117647059,28.2694029083,0.851849116045,681.146143389315,0.619258505182,0.0582970913957752,-1.95523611948e-07,-9.39393155125e-08,4.44638770247e-12
58,36,0.0172413793103,0.0277777777778,28.4972749186,0.858159325967,680.2517554387463,0.630665453213,0.0665599389846731,-4.0408276921e-08,5.86749516382e-09,7.89826537506e-13
